OrderID,Date,Order_type ,Action,Indicator,Set_description,Number of Sets,Profit
deaa740f-7ca1-4adc-ab19-5a34b19da4f6,2011-03-31,Option,Sell,RSI,Sell 1 put option,100,2561718.9378902875,
c3833150-700c-46f9-a1bf-729ad3e15bbd,2011-04-15,Option,Buy,RSI,Buy 1 call option,100,-2552458.533979375,
5594b865-2d5d-48d5-bdd9-60affa2e9b76,2011-04-19,Option,Buy,RSI,Buy 1 call option,100,-2467168.529821252,
cf8c17e0-6db3-489e-9185-e070de8f4b43,2011-04-28,Option,Sell,RSI,Sell 1 put option,100,2609238.7958712433,
cb6919bf-1abd-48f7-8f5a-9027e424a00f,2011-05-18,Option,Buy,RSI,Buy 1 call option,100,-2613977.7817481295,
74203369-7023-43a3-90d2-d4031c2045b2,2011-05-26,Option,Buy,RSI,Buy 1 call option,100,-2598207.684589671,
7ab7eb14-7395-47a4-859a-265b4488e75c,2011-06-10,Option,Buy,RSI,Buy 1 call option,100,-2534167.76733377,
44147c3e-7438-48f8-bd26-ea00ed1acffc,2011-06-14,Option,Buy,RSI,Buy 1 call option,100,-2501697.6645850018,
9a5c0435-a045-449b-aab8-f9fbb18ff5bc,2011-07-01,Option,Sell,RSI,Sell 1 put option,100,2549079.2888022056,
7a9fa72a-1502-4158-84d0-56f82594fdc0,2011-08-04,Option,Buy,RSI,Buy 1 call option,100,-2474477.8173221834,
c197d378-c60e-48ed-920f-646ded790cfc,2011-09-06,Option,Sell,RSI,Sell 1 put option,100,2074309.413727168,
4ccf80aa-1c88-4d9b-98fd-5fb8595ae193,2011-10-04,Option,Buy,RSI,Buy 1 call option,100,-301018.49796656903,
76b2d78a-6130-4982-8b7a-82c2b16353dd,2011-10-18,Option,Sell,RSI,Sell 1 put option,100,2194299.2458593715,
6968086a-6283-488f-b694-7c4954882376,2011-10-25,Option,Sell,RSI,Sell 1 put option,100,2373789.0645012353,
5a254f22-2a4c-485e-9aba-6084fa8d29c0,2011-12-07,Option,Sell,RSI,Sell 1 put option,100,2393568.943711267,
d76707f6-7ead-42b2-8cf0-b634e0f4c697,2011-12-21,Option,Buy,RSI,Buy 1 call option,100,-713648.5961528209,
d35ff4fd-b6b7-4c5f-8ad8-69e6a0a65597,2012-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
dda09119-67a9-4f58-b1d3-dfe97ce326ea,2011-12-29,Option,Sell,RSI,Sell 1 put option,100,2379158.850156254,
9658de63-16df-4db1-a086-5e11b5b3b77f,2012-01-06,Option,Buy,MAVG,Buy 3 call options,300,-3948895.1436150908,
7ad2c127-7c9a-4b5f-a710-b19529d94848,2012-01-13,Option,Sell,RSI,Sell 1 put option,100,2484078.847107195,
fc294f9c-db9c-4032-a312-89f083e00cf6,2012-02-01,Option,Sell,RSI,Sell 1 put option,100,2493668.7391840257,
8c4a7910-386d-42d2-83f7-1cc6d0bd88d4,2012-02-07,Option,Sell,RSI,Sell 1 put option,100,2535498.7326928317,
9a0464ae-3bb9-4dd6-86ae-6f40662cd80d,2012-02-28,Option,Sell,RSI,Sell 1 put option,100,2574348.7942772,
f33ea497-5baa-4531-9210-0c27a32fd7d0,2012-03-01,Option,Sell,RSI,Sell 1 put option,100,2561188.7695834218,
6acfff6f-87d0-4422-94a4-b9a3d46428ce,2012-03-21,Option,Sell,RSI,Sell 1 put option,100,2650418.6466915393,
163f7d95-95f0-4581-9cc3-0f2a2c20ac8a,2012-04-11,Option,Buy,RSI,Buy 1 call option,100,-2653278.1253375206,
1d187d3c-6d22-47de-8857-c0b4d6a0bb3a,2012-04-18,Option,Buy,RSI,Buy 1 call option,100,-2727668.1270009093,
72283d9b-facb-4313-97f9-b343d3099f7d,2012-05-11,Option,Buy,RSI,Buy 1 call option,100,-2224147.9892206285,
33f4a22e-bd16-490d-b3a0-a09421c3aaf1,2012-06-06,Option,Buy,RSI,Buy 1 call option,100,-1294917.7091074828,
850cd861-118c-44f6-af9d-c71a9160574a,2012-06-19,Option,Sell,RSI,Sell 1 put option,100,2574368.508322488,
6fe943af-adf3-4bcc-b5ee-ea9c87fc89c4,2012-06-20,Option,Sell,MAVG,Sell 2 call options,200,5282416.975157452,
a028d88a-09c1-40f8-a088-9db0ec800f1e,2012-07-11,Option,Sell,RSI,Sell 1 put option,100,2586578.538236904,
dc081caf-4ba4-4348-ac0d-7e2f0534c6d2,2012-08-08,Option,Sell,RSI,Sell 1 put option,100,2707208.4892881266,
728b17c0-3ea5-42d3-8ed6-94a1f2b82d20,2012-08-16,Option,Sell,RSI,Sell 1 put option,100,2708878.5777150104,
6d63717b-f3de-4a3f-b2cc-bfecb7274da7,2012-09-04,Option,Buy,RSI,Buy 1 call option,100,-2654119.0017453115,
fa5f408e-8e45-436a-b289-5d307c7c69e0,2012-10-02,Option,Buy,RSI,Buy 1 call option,100,-2818878.239613408,
e928f85b-6b0e-496c-b5ec-694ed70841f2,2012-11-01,Option,Sell,PE,Buy 1 call option,100,-1816178.333110325,
d80b1bd6-00fe-4eda-8e3c-9b4f388d5ce6,2012-11-01,Option,Buy,RSI,Buy 1 call option,100,-1816178.333110325,
acfd260c-b497-489f-9c0c-f7f6082d7fa2,2012-11-16,Option,Buy,RSI,Buy 1 call option,100,-985088.8019621989,
0d599896-6e8c-4df6-b30a-f6dd66c926e6,2012-11-30,Option,Sell,RSI,Sell 1 put option,100,2732548.2272187173,
8485ab1c-7454-47d1-bc9b-ce8db753f397,2012-12-13,Option,Sell,RSI,Sell 1 put option,100,2756638.1139824865,
95211ca0-1471-416e-b280-dabae0ada7b4,2012-12-20,Option,Sell,RSI,Sell 1 put option,100,2772948.1066134293,
04147ca6-e6a3-4e89-b9af-ee0fae7ce6f8,2013-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
6d1cb18c-65b5-47d9-89e2-be785ab5844e,2013-01-11,Option,Sell,RSI,Sell 1 put option,100,2827537.931746563,
a78dcab3-b2e2-4e6a-be07-af04c4fab843,2013-02-20,Option,Sell,RSI,Sell 1 put option,100,2897447.614606847,
0f6ed841-70cd-4a60-976e-2fdca08915f2,2013-03-13,Option,Sell,RSI,Sell 1 put option,100,2948437.628512799,
fb1b6e4b-0424-4385-940e-7946dffb70bf,2013-06-04,Option,Buy,RSI,Buy 1 call option,100,-3201628.7790443846,
4186bce0-d343-4d69-b75d-46450f6196b9,2013-06-06,Option,Buy,RSI,Buy 1 call option,100,-2812129.4700631495,
2b1e520b-2cd2-4fd2-aa08-793bbd0eb44c,2013-06-26,Option,Buy,RSI,Buy 1 call option,100,-2005369.3730059287,
2849f0f5-3924-4f1b-8116-4a06161e899a,2013-08-28,Option,Buy,RSI,Buy 1 call option,100,-1462919.2146296795,
f5df1641-85d7-45a6-bf79-a098cf6833aa,2013-09-12,Option,Sell,RSI,Sell 1 put option,100,3248006.933549383,
4044317c-e2c2-4537-a079-9393b875010e,2013-10-04,Option,Buy,RSI,Buy 1 call option,100,-1629819.8039365658,
f124957c-d8a5-4abe-8cda-a9b73c161a53,2013-10-09,Option,Buy,RSI,Buy 1 call option,100,-1537929.5143200178,
8d32d74e-0c9d-444f-86f9-1ec2af156f83,2013-11-08,Option,Sell,RSI,Sell 1 put option,100,3336166.9118584497,
e3ca1f16-4e0f-493c-9d4c-8ae0eac5be40,2014-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
ebd035fd-78ff-43ba-9bfc-88c947e421a3,2013-12-27,Option,Sell,RSI,Sell 1 put option,100,3480176.464365313,
b161a748-b646-41b5-8712-9a2718d55bab,2014-01-15,Option,Buy,RSI,Buy 1 call option,100,-3590399.230649406,
d6ecf685-448e-489b-ac63-d3a84f361054,2014-01-28,Option,Buy,RSI,Buy 1 call option,100,-2663869.308150019,
6ebabec7-9f11-4588-983c-68f3c6e9af14,2014-01-30,Option,Buy,RSI,Buy 1 call option,100,-2473540.016100928,
54a0aa62-a260-4a8c-87ed-44ff6a1812f7,2014-02-19,Option,Sell,RSI,Sell 1 put option,100,3528466.3980681538,
525589a2-92ad-4e58-be65-89321bb98729,2014-02-28,Option,Sell,RSI,Sell 1 put option,100,3558546.301186856,
f35f128f-f875-49ba-9414-bf7604f197b8,2014-03-06,Option,Sell,RSI,Sell 1 put option,100,3591876.2283753166,
21de1e9d-c63a-45dd-ace9-5ad07f302528,2014-06-20,Option,Sell,RSI,Sell 1 put option,100,3768555.8442690265,
ade60dea-9237-423f-9d30-e4b703ca4692,2014-08-05,Option,Buy,RSI,Buy 1 call option,100,-2966909.7120649926,
129d24c6-f4c8-4630-8ea7-4d6152d36606,2014-08-21,Option,Sell,RSI,Sell 1 put option,100,3832375.672266508,
2b81220f-38a5-4088-a0e3-10b63811fec9,2014-09-09,Option,Sell,RSI,Sell 1 put option,100,3858915.5854331446,
c018bb73-baf8-47f1-9fcd-3ce2ddcb7b90,2014-10-03,Option,Buy,RSI,Buy 1 call option,100,-2744300.6860587653,
e3eed8cb-1b95-4ea3-a7d8-c1d6eba1c952,2014-10-15,Option,Buy,RSI,Buy 1 call option,100,-2099870.672949701,
84eb30db-9527-41c7-9d59-0799ed838692,2014-10-21,Option,Buy,RSI,Buy 1 call option,100,-2619669.6179556376,
ac99277e-b67d-4594-aacd-727a518f99ec,2014-10-29,Option,Sell,RSI,Sell 1 put option,100,3785735.6880434207,
161d1657-5e78-48bf-ab64-bd250b14c150,2015-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
c75ada83-c608-4250-b92d-c765b70d1b61,2014-12-30,Option,Sell,RSI,Sell 1 put option,100,3715485.407493787,
72b1de86-7ddc-49b6-84b1-13ba12b727d0,2015-01-07,Option,Buy,RSI,Buy 1 call option,100,-2910769.9066249845,
12562673-fea5-42aa-9997-8c2c832abc03,2015-02-13,Option,Sell,RSI,Sell 1 put option,100,4001715.3229249967,
bc262aa7-5993-4a10-8254-43788a8a8b47,2015-03-04,Option,Sell,RSI,Sell 1 put option,100,4016225.2561199586,
69357285-065d-4487-95ba-47235ec0e393,2015-03-10,Option,Buy,RSI,Buy 1 call option,100,-3876647.883305596,
3cdc1b8c-fa7d-4fdb-ab0c-d813b73b2764,2015-04-14,Option,Sell,RSI,Sell 1 put option,100,4018765.361963755,
02e425aa-f94f-4fbb-95b0-01d6f92cae46,2015-04-16,Option,Sell,RSI,Sell 1 put option,100,4046645.263419366,
a80593fd-5285-46a1-9ea2-d991aab1d101,2015-05-22,Option,Sell,RSI,Sell 1 put option,100,4103645.2818988115,
ff1a0cb1-319e-486d-b0e5-83037874a8af,2015-05-27,Option,Sell,RSI,Sell 1 put option,100,4056325.752585259,
ba6a1f05-c287-4f7b-a01e-0d3e4a1c5d46,2015-06-24,Option,Sell,RSI,Sell 1 put option,100,4089655.56355778,
8aa9c045-0bfb-4470-8216-27cc164b454e,2015-07-24,Option,Sell,RSI,Sell 1 put option,100,4049245.4732828094,
3b725f8b-5788-4825-b390-41f5fc1788bb,2015-08-17,Option,Sell,MAVG,Sell 2 call options,200,8260371.003576912,
dfed236e-ee0a-420d-9d5f-a62ac7166327,2015-08-25,Option,Buy,RSI,Buy 1 call option,100,-1804090.266536878,
6ce7ec5a-9b0f-4147-9525-59fa106ff15a,2015-09-03,Option,Buy,RSI,Buy 1 call option,100,-2187800.6349500176,
1bb64e9d-dcc9-4058-8c28-f73e3823bc87,2015-09-30,Option,Buy,RSI,Buy 1 call option,100,-1577639.5198475034,
27a70015-8945-4362-9162-f883e81571d5,2015-11-17,Option,Buy,RSI,Buy 1 call option,100,-3804029.3230262683,
bfdbdb9a-bd43-4d98-9813-1408ff3cbbed,2015-11-19,Option,Buy,RSI,Buy 1 call option,100,-3852119.386228099,
1fac06f3-9d30-4ae4-80cc-4602d3d2215e,2015-12-15,Option,Buy,RSI,Buy 1 call option,100,-3784579.664513757,
bb33ca15-8498-400c-89d1-9a4f5dd73b10,2016-01-08,Option,Buy,RSI,Buy 1 call option,100,-2624179.37555314,
a85997ff-023e-4856-847f-230ec06065bf,2016-02-16,Option,Buy,RSI,Buy 1 call option,100,-1291548.8474843574,
fd2e7178-6c25-4257-8497-913f531aa279,2016-02-24,Option,Sell,RSI,Sell 1 put option,100,3115685.8288150043,
6c6303fa-5970-4ea4-bf8e-be692426e7fa,2016-02-26,Option,Sell,RSI,Sell 1 put option,100,3206735.6528393407,
43c73d01-3721-4ec7-b569-9ea281b477bf,2016-03-03,Option,Sell,RSI,Sell 1 put option,100,3363535.5762627916,
f4c7b57c-2916-4278-a6c7-e4e23d344036,2016-03-10,Option,Sell,RSI,Sell 1 put option,100,3452405.520499356,
29bee9d8-52f9-40fd-b1e6-1f9975d6b22b,2016-03-15,Option,Sell,RSI,Sell 1 put option,100,3519825.512783747,
87309404-441c-4446-8872-1a32b31c729f,2016-03-31,Option,Sell,RSI,Sell 1 put option,100,3667875.51407748,
b47d004a-686c-4b59-946b-80093a389a6b,2016-04-08,Option,Buy,MAVG,Buy 3 call options,267,-8328934.228660158,
1d9f5e06-ca48-4982-bb5b-775181ae83f9,2016-04-21,Option,Sell,RSI,Sell 1 put option,100,3546325.1404806552,
98010731-bf7b-40ce-8325-463b04fb334a,2016-05-05,Option,Buy,RSI,Buy 1 call option,100,-2525528.9022312597,
0510240e-0e7b-44bc-8188-5c80c7e79ccd,2016-05-31,Option,Sell,RSI,Sell 1 put option,100,4038065.135561207,
41c3918e-2f3c-4a3e-a6e7-a0d45d169fbc,2016-06-17,Option,Buy,RSI,Buy 1 call option,100,-3615358.349581836,
97cb3a53-6240-4559-9a56-94dcb92a5d80,2016-06-28,Option,Buy,RSI,Buy 1 call option,100,-2425120.036227507,
63b6ca8b-6466-42ef-b851-2eeadcd65dd8,2016-07-12,Option,Sell,RSI,Sell 1 put option,100,4122645.06725436,
29f92bcd-9a5c-4ab4-91fa-1631059cc1b0,2016-08-18,Option,Sell,RSI,Sell 1 put option,100,4115004.9297168506,
2b8c120e-f5f0-4a0b-9a6c-ea2ac83632ca,2016-09-13,Option,Buy,RSI,Buy 1 call option,100,-3080189.147897484,
aa87f94c-38e6-45af-b562-e2433732fe4d,2016-09-30,Option,Sell,RSI,Sell 1 put option,100,4155454.8221168756,
8d3c91a8-cccb-4bf8-8f7a-860ae4074abf,2016-10-14,Option,Buy,RSI,Buy 1 call option,100,-2879120.6363331717,
f90af31a-3346-4556-8d3e-ff9293bc49a0,2016-10-18,Option,Buy,RSI,Buy 1 call option,100,-2906951.901713144,
27ea2141-6aca-4109-b885-d6a6c502e9b0,2016-11-03,Option,Buy,RSI,Buy 1 call option,100,-2255989.8897130974,
b457d670-5541-40a1-8739-c2b1dcb48067,2016-11-17,Option,Sell,RSI,Sell 1 put option,100,4199484.572220645,
422d9420-58d7-4afe-8c9d-f08d176b30fb,2016-12-09,Option,Sell,RSI,Sell 1 put option,100,4322244.343461908,
cc8d03bf-47a9-431f-88c4-71b928daabf3,2017-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
05a0c6cc-0ff4-4ea5-bbdb-4dd18fe6c1fe,2017-01-13,Option,Sell,RSI,Sell 1 put option,100,4135084.339996847,
d076d2dd-b2b7-4dd0-865d-d2f360711856,2017-01-26,Option,Sell,RSI,Sell 1 put option,100,4194744.171621194,
fb211b2e-c0f6-4892-9c95-be2ef62e76a6,2017-02-15,Option,Sell,RSI,Sell 1 put option,100,4439924.050299404,
6000da82-ecb3-45af-b85f-ef6c0866f196,2017-03-28,Option,Buy,RSI,Buy 1 call option,100,-3476410.354069355,
8db998bf-cb16-47f5-853c-20f29db2f48b,2017-04-27,Option,Sell,RSI,Sell 1 put option,100,4596103.7510624975,
5d2b14d8-56c3-403d-aee1-ed0909c9b433,2017-05-19,Option,Buy,RSI,Buy 1 call option,100,-3748082.349414364,
206d11b8-63df-4e9a-92b6-14e3f6cec81e,2017-06-02,Option,Sell,RSI,Sell 1 put option,100,4682293.695021857,
508d4361-9933-43f0-861d-8839892419d2,2017-06-14,Option,Sell,RSI,Sell 1 put option,100,4698333.598556197,
a9b8228b-22ca-4895-b8fa-f7b57bca73cd,2017-07-18,Option,Sell,RSI,Sell 1 put option,100,4728353.423550648,
62086b5f-ae3b-4a0e-b07f-fff784c48050,2017-07-20,Option,Sell,RSI,Sell 1 put option,100,4766723.3612262625,
57bf21e1-dccf-42d9-a199-d485b9df81cb,2017-08-30,Option,Buy,RSI,Buy 1 call option,100,-3213312.1997212805,
2234ccf3-6546-4111-bffa-3339ec12c114,2017-09-13,Option,Sell,RSI,Sell 1 put option,100,4800583.09051809,
5be9d7bd-8878-489c-8c0b-700778f7c674,2017-09-19,Option,Sell,RSI,Sell 1 put option,100,4826573.005994957,
8fdb6ef7-e6b4-4bdb-a701-f00ed4067872,2018-01-05,Option,Sell,RSI,Sell 1 put option,100,5243518.69062752,
44029e2e-a6a3-4d7e-8dbb-4327859a9abd,2018-02-01,Option,Sell,RSI,Sell 1 put option,100,4671338.494000613,
5ac11678-39e4-4501-b435-2829cfe151a5,2017-11-08,Option,Sell,RSI,Sell 1 put option,100,4822602.979938109,
dec4f785-ae85-424c-ad24-0aae6e2ad579,2018-02-07,Option,Buy,RSI,Buy 1 call option,100,-4608885.0,
a95da7c8-4afe-4b19-a506-c98ad5fac828,2017-11-28,Option,Sell,RSI,Sell 1 put option,100,4921212.610753765,
80cc4198-3d02-48c5-9d7f-b149b2ed75f7,2017-12-20,Option,Sell,RSI,Sell 1 put option,100,5026702.518538734,
149d03c4-85d8-412d-a7a4-28bc5e0fef9b,2018-03-23,Dividend,Pay,Empty,Pay dividends to investors,1,0.0,
